,tweet,label,pred
4257,Never mind @elonmusk taking you to Mars. The @pfizer share price is about to go to another galaxy. #🚀 #stonks,1,1
4258,"I'll be getting the vaccine on Saturday. Yes, I'm young. But I've seen enough young people with long term health problems from COVID-19. I don't want to infect my children, wife, friends, or family. #CovidVaccine @OchsnerIMRes",2,0
4259,"Yeah, I'm willing to get this vaccine at some point once its been thoroughly tested but not if it is called ""the Trump"" https://t.co/SZRUcS0oXE",2,1
4260,"Today, the Baker Administration released details of its plans to distribute the COVID-19 vaccine. 3 phases of distribution will prioritize healthcare workers, first responders, older adults, K-12 educators, and people with comorbidities. Learn more:  https://t.co/E1IqgDZX0q",2,1
4261,"Dr. Fauci reacts to Pfizer's vaccine announcement
 https://t.co/WF1eI2fdm4",1,1
4262,"@daniellevitt22 Dr Anthony Fauci directed the CDC to spend 7 million over six years.    The first three, to study Covid 19.  Over the last three. He authorized GENETIC MANIPULATION of the virus.  In places INCLUDING the Wuhan Lab.   All this to unveil the vaccine as a savior of the mess he made",0,0
4263,"Professor Maurice Iwu said he had a vaccine for this Covid-19 virus, what happened to him and the vaccine?  Does anyone know?",1,1
4264,"You know we've entered really stupid territory when they're all demanding that even those of us who had COVID-19 should take the vaccine, because reasons. No thanks!",0,0
4265,"DESPERATE INDEED!

Only fools that are asleep will fall for the Mark of the Beast COVID19 vaccine. https://t.co/AUutGhRC58",0,0
4266,"First COVID-19 vaccines should go to healthcare workers and nursing homes, panel says https://t.co/BApiRpXXv6",1,1
4267,Yeah. The biggest hurdle being that the vaccine rollout will be run by the spouse of an MP who couldn't run a fucking bath. https://t.co/Z012Y08Exq,0,0
4268,"""Trump's transition sabotage threatens #vaccine rollout"" ——&gt; https://t.co/Au6ULESw9L",1,0
4269,We’re making history! Moderna will apply for emergency FDA vaccine approval. Read this article to find out more! Covid-19 News: Live Updates - The New York Times (https://t.co/BFo0bDTap4),2,1
4270,"Is herd immunity a reality? 

🎟️ Join the next @isenseIRC Q&amp;A when they ask @epi_michael (@Bar_ilan) &amp; @eleni_nastouli (@uclh) about the spread of #COVID19, #vaccines, &amp; how this compares to past #outbreaks. 

More info here 👉 https://t.co/I334qiFPm5 https://t.co/T0wNcU75Qd",1,1
4271,"Dr Anthony Fauci says he will take new Pfizer coronavirus vaccine if it gets approved by the Food and Drug Administration. ""I trust Pfizer. I trust the FDA."" @mitchellreports",1,2
4272,@elle_vegas Wouldn't surprise me but it seems the trump admin has bought a whole bunch from Moderna   https://t.co/vnUgokJth5,1,0
4273,"Me too - and I speak as someone with severe allergy issues, so concerned I may not be able to have the Pfizer vaccine!",2,0
4274,Trump blocking new vaccine https://t.co/GqustnCTpO,1,0
4275,Moderna to charge $25-$37 for COVID-19 vaccine: CEO tells paper - Reuters https://t.co/RyXlnAsXdl,1,1
4276,"Good morning to all! We are administering flu vaccines and COVID-19 test screenings from 9:00am to 12:00pm at Kennedy Towers on 2021 Watson St. Camden, NJ 08105 -- please do not hesitate to come down and get tested! #CAMcareWeCare #FluShot #FIGHTCOVID19 https://t.co/5WWSuPB8s4",1,1
4277,"@nigelanderton @Ljubica1 @BuffaloAlbertz @DannyStreetman @KathyConWom If you want a vaccine you get one, I don’t need one. I’ve a strong immune system. I don’t get the flu vaccine and flu is worse than Covid-19",0,0
4278,I think all the world leaders should step up and volunteer to be the first to test the vaccine. Makes sense doesn’t it? https://t.co/1W2H1QSypK,0,1
4279,In the beginning of 2020 you would have never convinced me that the director of the NIAID would have the top selling card in ToppsNow history.  Everyone give it up for Dr. Fauci!  https://t.co/mKEmLZSW2d,1,2
4280,"How many successful vaccines are there for viruses,  NONE https://t.co/dhTFFZSP4a",0,1
4281,Can I just say to all the anti face masks and the anti vaccine and anti covid regulations. Follow the rules we are literally 3 months away from this being over. The end is finally insight so please I urge you not to mess it up this New Years. @Hansandwich13,2,0
4282,"Ahh I will ALWAYS welcome more good news at this point 😭 worth the read!

4 more encouraging things re: Pfizer's #COVID19 vaccine
1️⃣ probably got the right target!
2️⃣ evidence for mRNA vaccines!
3️⃣ confidence in a COVID vaccine!
4️⃣ good news for Pfizer in particular! https://t.co/B1p9Fv1hTj",2,2
4283,"@realDonaldTrump It’s called COVID-19, and the reason we needed a vaccine is because of how poorly YOU handled this.",2,0
4284,FUCK OFF Pfizer and BioNTech say final analysis shows coronavirus vaccine is 95 per cent effective with no safety concerns https://t.co/JcqH3q8QGt,0,0
4285,"A new company has joined Moderna in the race to a Covid-19 vaccine. Working with BioNTech, their early data shows that the vaccine is effective 90% of the time. They will continue to run tests until a 100% successful vaccine is created. https://t.co/jO64d9gE8P",1,2
4286,"@guardcell @Pfizer_UK Where is the post-dose safety information from the trials? They have no data, the time has not passed. I'll pass thanks. Freedom of choice does NOT equate to selfishness.",0,0
4287,"@OlgaNYC1211 @Clickbaitlover @ConnollyRipley @AnitaWarren2 What lab did you say he worked at on the covid vaccine? You know, that fact you verified",1,1
4288,COVID-19 vaccine coming as N.J. plans for who gets it first https://t.co/loYW3wLjuA,1,1
4289,Imagine if the long term side effects of the #CovidVaccine is that you turn into a Zombie ! My god that would be a whole new ball game 🧟‍♂️,0,0
4290,@Nancabell @reensjp @bridget_joy_ We ALL want to be free from COVID. To think otherwise is irresponsible & heartless. But the truth of the matter is that some of us cannot tolerate the vaccine as is demonstrated by those who have had adverse reactions. Fortunately none have been fatal...yet.,1,0
4291,"@MoHFW_INDIA @PMOIndia @narendramodi @drharshvardhan @AshwiniKChoubey @PIB_India @mygovindia @COVIDNewsByMIB @CovidIndiaSeva @DDNewslive @airnewsalerts Still v r not out of danger. Let new vaccines come in but v shd not wait. Please conduct mock drill vaccination exercise for super spreaders in a random manners with existing vaccines BCG, MMR, Influzena+ https://t.co/GgCLnK5bRv https://t.co/b0IuSokzJ2  https://t.co/fmqoFuPwsk",0,0
4292,Excellent article giving a bit of back ground to the development of this life changing vaccine. #ScienceInAction. #TheEndOfCovid How a handful of scientists developed Oxford vaccine at breakneck speed  https://t.co/o8GWH8wfhb,2,2
4293,Wow. It’s amazing that this vaccine has been developed from scratch in like 6 months. https://t.co/PlvZXrirlO,2,2
4294,"The coronavirus is completely different from the influenza virus, and developing a vaccine requires substantial understanding of how the virus behaves.

https://t.co/Pl5xMCik6J https://t.co/azhRAEF1FB",1,1
4295,friendly reminder: covid isn’t over. there’s no vaccine yet. just because things are opening back up doesn’t mean it’s a smart idea to go out. please continue to be social distancing & wearing face mask 🤍,2,0
4296,"Honestly...people are beyond stupid if they refuse a vaccine. You are also selfish, as not only are you putting yourself at risk, you are also putting everyone else at risk. Disgraceful. #COVIDIOTS #COVID19 #Covid_19 #coronavirus #CovidVaccine https://t.co/Hw7GDoaavh",2,0
4297,Great job by the #Pfizer #vaccine scientists who look to have come up with a viable candidate. Fingers crossed that they hit their long-term efficacy endpoints(s) and the safety outcomes don't put the kibosh on it. #Pharma https://t.co/94b0EErqsp,2,2
4298,Reading @beckershr Pfizer says its COVID-19 vaccine is 95% effective https://t.co/9Bepd02idP,1,1
4299,36. Janssen Pharmaceutical Cos. (Johnson & Johnson) + Beth Israel Deaconess Medical Center (BIDMC)  Treatment: Preventive vaccine for COVID-19  Type: Vaccine based on Janssen’s AdVac®️ and PER.C6®️ technologies.,1,1
4300,"Dr. Moncrf Saloui is in this for the money. KEY POINTS •Dr. Moncef Slaoui was appointed May 15 to run the Trump administration's Covid-19 vaccine program, Operation Warp Speed. •He's a former executive at GlaxoSmithKline as well as a former board member ...#Berkeleylovelace",1,1
4301,"Sa totoo lang, the virus came from CHN, I wouldn't trust any vaccines they ""deliver"" or ""provide"" right away. It's kind of scary. https://t.co/V0eTyV8y5q",0,0
4302,"So emotional watching all the elderly come out from having their COVID vaccines 😢❤️ please don’t be a dick, don’t have a NYE house party tonight!",2,0
4303,A must read for everyone with a mind of their own!  I'm no anti-vaxxer but also know the reality of how long it takes to develop 'real world' vaccines' https://t.co/vBYFOIT5zh,0,1
4304,"Pfizer and BioNTech to seek approval for Covid-19 vaccine ""within days"" as company says final analysis shows it's safe and 95% effective. https://t.co/PACUOej2bb",1,1
4305,let the City Girls get the vaccine then we can talk 😜 https://t.co/rqevxjUVBH,1,1
4306,I'm getting the #Covid_19 #vaccine in the morning.  As someone with #HIV I feel relief in knowing I'll be one of the first to receive the vaccine.  I'm nervous but so excited! ♥️,2,2
4307,@RichCoffman @nytimes Because the long term effects of coronavirus are way worse than the side effects of the vaccine.,2,0
4308,"@realDonaldTrump @pfizer @US_FDA Whoa, slow down duck, all the did was announce they have promising data. And PS - they were not part of your Warp Speed program, so don’t go there.",1,0
4309,"@wompwompwompth1 @tom2badcat He says that
he’s a successful businessman
The US economy has done better under him than Obama
The trade deficit has come down
He didn’t sleep with Stormy Daniels
The US has dealt with coronavirus well
That the child separation policy was Obama’s
There would be a vaccine by now",2,0
4310,"Deadliest virus of our time, taken less than a year for a vaccine 😂 I’ll give that a miss and take my chances https://t.co/DJXUTW5Z9Y",0,0
4311,"There are lot of reforms to be made. India had come to a standstill during Singh's final tenure & needs to catchup. Life goes on COVID or No COVID. Freezing in your tracks is 'Death'.Only solution for COVID is a vaccine, if other preventive options aren't followed? @IndiaToday",2,0
4312,"@TPostMillennial The mysterious Dr Tam, ambiguous viral specialist or #CCP infiltrator. The Liberals know.. #TrudeauCorruption #TrudeauTreason #agenda2030 #COVID #CovidVaccine                https://t.co/kZ78HHzHi0",0,0
4313,"@XeroAnnihilate @delayedqtrain @jessecase @Chinchillazllla I am not ignorant to the impact of Covid-19, a ""novel"" Coronavirus. MERs and SARs are also Coronavirus. This vaccine does not protect against them. There could be any number of novel new Coronaviruses. Chasing them with vaccines seems dubious I'll take a gas mask instead.",0,0
4314,"Progress on developing a Covid-19 vaccine will bolster business confidence and an economic recovery by showing the pandemic can be controlled, Spain’s Economy Minister Nadia Calvino said https://t.co/ZL9KQpvxlR via @business",1,2
4315,FINALLY A STEP IN THE RIGHT DIRECTION 🥲  FDA approves Pfizer’s COVID-19 vaccine for emergency distribution in the US   https://t.co/ZIyRylAcUN,2,2
4316,There’s vaccine 💃💃💃💃 https://t.co/ObFf3TnVXO,2,1
4317,Well of course the Democrats and the elite will push for Pfizer vaccine at 90% affective because otherwise it would be racist And ineffectively not diverse enough https://t.co/RsUneSmBdQ,0,0
